Date,cds_1,cds_2,cds_3,cds_4,cds_5,cds_6,cds_7,cds_8,cds_9,cds_10,cds_11,cds_12,cds_13,cds_14,cds_15,cds_16,cds_17,cds_18,cds_19,cds_20
2009-06-30,0.0035016953125800434,0.005003114344323246,0.005832940175957903,0.0068479739161704115,0.008171812857723075,0.009271769093514935,0.010415806142821714,0.012473782569785187,0.01528099737193697,0.018352787647956788,0.021733651410911846,0.02447573345486607,0.0288620568444478,0.034891102330734586,0.03987512785279589,0.04864712974166967,0.06184959756798923,0.0836456577475824,0.12479301347426465,0.4264064046676653
2009-07-31,0.002592200501929025,0.003661025497865436,0.004452304312649612,0.005377333679524647,0.006577253788090667,0.00793737847705587,0.009323134851818196,0.01072927033565685,0.013019448241995996,0.015357778588420412,0.01796175456891,0.020626757096220808,0.0252416872146361,0.030378673290072558,0.036644453884273204,0.044711469915402396,0.05489863764688006,0.07323812204799184,0.11117414817872434,0.3559263494469607
2009-08-31,0.002780305689371703,0.0040302119295586615,0.004698149246132715,0.0055729828009660545,0.006646297852820646,0.007956928450723637,0.00923376965556782,0.01064108403146478,0.012660498751041905,0.015462759461007261,0.01791327910494124,0.02050290581709389,0.025100036231006703,0.030228980414858643,0.035948568546553164,0.043421738789266945,0.054452334386664976,0.07281004027709773,0.10730058953393773,0.3228179225831748
2009-09-30,0.0027223442080948107,0.003886127164976029,0.004592337262161753,0.0052839687798794475,0.006268603962621906,0.007296368743814203,0.008549892199866604,0.009829214918111543,0.011190021177586352,0.013151749817173618,0.015275337807245389,0.017565877468521025,0.021417249269565918,0.02605172010911077,0.03189533521861778,0.038998353398315845,0.04871034888824836,0.06416926756346315,0.08885390991716585,0.2581399496918753
2009-10-31,0.003075412494212421,0.004207315858811033,0.004858362273810045,0.0056542701416077675,0.006515191770598093,0.007767901101687424,0.008907463226040718,0.0099090851150766,0.011443682902554106,0.01325902762744079,0.01571833437130317,0.017877776757308804,0.021033617886523467,0.025553896652227636,0.031319938955594144,0.038430618044467194,0.04909598285489362,0.06361540772135864,0.08945342719221683,0.29722760984394203
2009-11-30,0.003233789498825305,0.004597680004312356,0.005245778211352033,0.006066221839116367,0.00704170802299558,0.008102582991470134,0.009275844947753723,0.010220390427959724,0.011887764955085667,0.013711241500026295,0.015811723394142954,0.01779313779125109,0.021042391768885,0.0257295614813748,0.031152965664513668,0.0379467782190853,0.0487328386057464,0.06304829056186007,0.08539359073169468,0.2874884093030354
2009-12-31,0.0028211635058833853,0.0036619243823446286,0.004312797030195153,0.005075903114902271,0.00597289302976323,0.006962272735067859,0.008219321410855898,0.009466084244873415,0.010467175765955582,0.012035074230640616,0.013903362343827793,0.01625409664188149,0.019211579081552882,0.023657111747142887,0.02949880978074498,0.036088657508944404,0.043726417895469105,0.055781310577895364,0.0780699683560542,0.3607217128869904
2010-01-31,0.0031335488705483633,0.004221953267960361,0.004879593443813096,0.005702342082060111,0.006622989120561795,0.007562566600867987,0.0085061967085221,0.009706444674987682,0.010901227483009394,0.012633378792831421,0.01417180277084106,0.016634505518351897,0.01964947699694517,0.02325919910013855,0.02919219184079081,0.03633782142865548,0.04345135487813144,0.05368238154045111,0.0734769990774265,0.2939698917804858
2010-02-28,0.003177746013197093,0.004412043709751941,0.005110309193167578,0.005807410764520416,0.006717793892859987,0.007707664052543353,0.008814020257790834,0.010012487032012964,0.011406871711362041,0.013033840600494503,0.014827570853878548,0.017237139789278964,0.020209490414279028,0.023728366072012678,0.02940850533281272,0.03621203237131734,0.04520102636735212,0.05635498922126173,0.07696596372369251,0.32726714413396296
2010-03-31,0.003185414766386621,0.0043765275250431624,0.005198951801038723,0.005977610123659296,0.006812596121361462,0.007829188115353993,0.00898748651324948,0.009789122223003224,0.010893206319489467,0.012473014678744617,0.01402532537556509,0.01584588157286156,0.018219381936331783,0.021562913239316008,0.027637597811361016,0.033760189324776486,0.04109037724971589,0.04997048265987924,0.0696957321066187,0.578886342551137
